goals_scored,season,element_type,assists,team,influence,goals_conceded,clean_sheets,bps,round,expected_goal_involvements,expected_goals,player_id,bonus,opponent_team,minutes,expected_goals_conceded,creativity,threat,expected_assists,total_points,player_name,ict_index,fdr_attack,fdr_defense,is_home
0,2021-22,1.0,0,Newcastle,0.0,0,0,0,15,,,513,0,5,0,,0.0,0.0,,0,Freddie Woodman,0.0,3.0,3.0,1
0,2021-22,1.0,0,Brighton,27.0,1,0,14,15,,,69,0,16,90,,0.0,0.0,,3,Robert Sánchez,2.7,3.0,3.0,1
0,2021-22,1.0,0,Wolves,0.0,0,0,0,15,,,611,0,11,0,,0.0,0.0,,0,Louie Moulden,0.0,3.0,3.0,1
0,2021-22,1.0,0,Chelsea,0.0,3,0,3,15,,,143,0,19,90,,0.0,0.0,,1,Edouard Mendy,0.0,3.0,3.0,1
0,2021-22,1.0,0,Arsenal,0.0,0,0,0,15,,,2,0,8,0,,0.0,0.0,,0,Rúnar Alex Rúnarsson,0.0,3.0,3.0,1
0,2021-22,1.0,0,Wolves,0.0,0,0,0,15,,,427,0,11,0,,0.0,0.0,,0,Rui Pedro dos Santos Patrício,0.0,3.0,3.0,1
0,2021-22,1.0,0,Brentford,0.0,0,0,0,15,,,619,0,10,0,,0.0,0.0,,0,Matthew Cox,0.0,3.0,3.0,1
0,2021-22,1.0,0,Man Utd,0.0,0,0,0,15,,,280,0,7,0,,0.0,0.0,,0,Dean Henderson,0.0,3.0,3.0,1
0,2021-22,1.0,0,West Ham,0.0,0,0,0,15,,,407,0,6,0,,0.0,0.0,,0,Darren Randolph,0.0,3.0,3.0,1
0,2021-22,1.0,0,Newcastle,12.0,0,1,22,15,,,295,0,5,90,,0.0,0.0,,6,Martin Dubravka,1.2,3.0,3.0,1
0,2021-22,1.0,0,West Ham,30.4,2,0,20,15,,,408,0,6,90,,0.0,0.0,,2,Lukasz Fabianski,3.0,3.0,3.0,1
0,2021-22,1.0,0,Aston Villa,26.8,1,0,14,15,,,30,0,9,90,,0.0,0.0,,3,Emiliano Martínez,2.7,3.0,3.0,1
0,2021-22,1.0,0,Aston Villa,0.0,0,0,0,15,,,596,0,9,0,,0.0,0.0,,0,Viljami Sinisalo,0.0,3.0,3.0,1
0,2021-22,1.0,0,Everton,0.0,0,0,0,15,,,571,0,1,0,,0.0,0.0,,0,Andy Lonergan,0.0,3.0,3.0,1
0,2021-22,1.0,0,Newcastle,0.0,0,0,0,15,,,514,0,5,0,,0.0,0.0,,0,Mark Gillespie,0.0,3.0,3.0,1
0,2021-22,1.0,0,Norwich,25.0,3,0,20,15,,,314,0,17,90,,0.0,0.0,,2,Tim Krul,2.5,3.0,3.0,1
0,2021-22,1.0,0,Crystal Palace,0.0,0,0,0,15,,,561,0,13,0,,0.0,0.0,,0,Remi Matthews,0.0,3.0,3.0,1
0,2021-22,1.0,0,Chelsea,0.0,0,0,0,15,,,606,0,19,0,,0.0,0.0,,0,Marcus Bettinelli,0.0,3.0,3.0,1
0,2021-22,1.0,0,Liverpool,6.4,0,1,24,15,,,231,0,20,90,,0.0,0.0,,6,Alisson Ramses Becker,0.6,3.0,3.0,1
0,2021-22,1.0,0,Aston Villa,0.0,0,0,0,15,,,28,0,9,0,,0.0,0.0,,0,Jed Steer,0.0,3.0,3.0,1
0,2021-22,1.0,0,Wolves,23.0,1,0,16,15,,,475,0,11,90,,0.0,0.0,,3,José Malheiro de Sá,2.3,3.0,3.0,1
0,2021-22,1.0,0,Southampton,0.0,0,0,0,15,,,333,0,4,0,,0.0,0.0,,0,Fraser Forster,0.0,3.0,3.0,1
0,2021-22,1.0,0,Newcastle,0.0,0,0,0,15,,,294,0,5,0,,0.0,0.0,,0,Karl Darlow,0.0,3.0,3.0,1
0,2021-22,1.0,0,Brentford,0.0,0,0,0,15,,,92,0,10,0,,0.0,0.0,,0,Ellery Balcombe,0.0,3.0,3.0,1
0,2021-22,1.0,0,Spurs,0.0,0,0,0,15,,,352,0,15,0,,0.0,0.0,,0,Joe Hart,0.0,3.0,3.0,1
0,2021-22,1.0,0,Southampton,0.0,0,0,0,15,,,637,0,4,0,,0.0,0.0,,0,Harry Lewis,0.0,3.0,3.0,1
0,2021-22,1.0,0,West Ham,0.0,0,0,0,15,,,489,0,6,0,,0.0,0.0,,0,Alphonse Areola,0.0,3.0,3.0,1
0,2021-22,1.0,0,Man City,0.0,0,0,0,15,,,260,0,18,0,,0.0,0.0,,0,Zack Steffen,0.0,3.0,3.0,1
0,2021-22,1.0,0,Everton,0.0,0,0,0,15,,,616,0,1,0,,0.0,0.0,,0,Harry Tyrer,0.0,3.0,3.0,1
0,2021-22,1.0,0,Watford,0.0,0,0,0,15,,,376,0,12,0,,0.0,0.0,,0,Ben Foster,0.0,3.0,3.0,1
0,2021-22,1.0,0,Arsenal,0.0,0,0,0,15,,,572,0,8,0,,0.0,0.0,,0,Arthur Okonkwo,0.0,3.0,3.0,1
0,2021-22,1.0,0,Southampton,17.0,1,0,14,15,,,334,0,4,90,,0.0,0.0,,3,Alex McCarthy,1.7,3.0,3.0,1
0,2021-22,1.0,0,Brighton,0.0,0,0,0,15,,,54,0,16,0,,0.0,0.0,,0,Jason Steele,0.0,3.0,3.0,1
0,2021-22,1.0,0,Crystal Palace,16.2,1,0,13,15,,,146,0,13,90,,0.0,0.0,,2,Vicente Guaita,1.6,3.0,3.0,1
0,2021-22,1.0,0,Norwich,0.0,0,0,0,15,,,313,0,17,0,,0.0,0.0,,0,Michael McGovern,0.0,3.0,3.0,1
0,2021-22,1.0,0,Watford,71.4,3,0,28,15,,,389,0,12,90,,0.0,0.0,,4,Daniel Bachmann,7.1,3.0,3.0,1
0,2021-22,1.0,0,Brighton,0.0,0,0,0,15,,,476,0,16,0,,0.0,0.0,,0,Kjell Scherpen,0.0,3.0,3.0,1
0,2021-22,1.0,0,Norwich,0.0,0,0,0,15,,,448,0,17,0,,0.0,0.0,,0,Angus Gunn,0.0,3.0,3.0,1
0,2021-22,1.0,0,Man City,0.0,0,0,0,15,,,615,0,18,0,,0.0,0.0,,0,Cieran Slicker,0.0,3.0,3.0,1
0,2021-22,1.0,0,Spurs,16.0,0,1,24,15,,,353,0,15,90,,0.0,0.0,,6,Hugo Lloris,1.6,3.0,3.0,1
0,2021-22,1.0,0,Leeds,11.6,2,0,11,15,,,199,0,3,90,,0.0,0.0,,1,Illan Meslier,1.2,3.0,3.0,1
0,2021-22,1.0,0,Leeds,0.0,0,0,0,15,,,183,0,3,0,,0.0,0.0,,0,Francisco Casilla Cortés,0.0,3.0,3.0,1
0,2021-22,1.0,0,Brentford,0.0,0,0,0,15,,,94,0,10,0,,0.0,0.0,,0,Patrik Gunnarsson,0.0,3.0,3.0,1
0,2021-22,1.0,0,Brentford,0.0,0,0,0,15,,,80,0,10,0,,0.0,0.0,,0,David Raya Martin,0.0,3.0,3.0,1
0,2021-22,1.0,0,Burnley,10.8,1,0,12,15,,,112,0,14,90,,0.0,0.0,,3,Nick Pope,1.1,3.0,3.0,1
0,2021-22,1.0,0,Leeds,0.0,0,0,0,15,,,490,0,3,0,,0.0,0.0,,0,Kristoffer Klaesson,0.0,3.0,3.0,1
0,2021-22,1.0,0,Burnley,0.0,0,0,0,15,,,117,0,14,0,,0.0,0.0,,0,Bailey Peacock-Farrell,0.0,3.0,3.0,1
0,2021-22,1.0,0,Man Utd,0.0,0,0,0,15,,,509,0,7,0,,0.0,0.0,,0,Tom Heaton,0.0,3.0,3.0,1
0,2021-22,1.0,0,Spurs,0.0,0,0,0,15,,,486,0,15,0,,0.0,0.0,,0,Pierluigi Gollini,0.0,3.0,3.0,1
0,2021-22,1.0,0,Burnley,0.0,0,0,0,15,,,480,0,14,0,,0.0,0.0,,0,Wayne Hennessey,0.0,3.0,3.0,1
0,2021-22,1.0,0,Man Utd,16.0,0,1,23,15,,,270,0,7,90,,0.0,0.0,,6,David de Gea,1.6,3.0,3.0,1
0,2021-22,1.0,0,Wolves,0.0,0,0,0,15,,,444,0,11,0,,0.0,0.0,,0,Andreas Söndergaard,0.0,3.0,3.0,1
0,2021-22,1.0,0,Burnley,0.0,0,0,0,15,,,114,0,14,0,,0.0,0.0,,0,Will Norris,0.0,3.0,3.0,1
0,2021-22,1.0,0,Everton,15.4,1,0,12,15,,,170,0,1,90,,0.0,0.0,,2,Jordan Pickford,1.5,3.0,3.0,1
0,2021-22,1.0,0,Arsenal,0.0,0,0,0,15,,,1,0,8,0,,0.0,0.0,,0,Bernd Leno,0.0,3.0,3.0,1
0,2021-22,1.0,0,Everton,0.0,0,0,0,15,,,181,0,1,0,,0.0,0.0,,0,João Virgínia,0.0,3.0,3.0,1
0,2021-22,1.0,0,Liverpool,0.0,0,0,0,15,,,242,0,20,0,,0.0,0.0,,0,Caoimhin Kelleher,0.0,3.0,3.0,1
0,2021-22,1.0,0,Leicester,0.0,0,0,0,15,,,204,0,2,0,,0.0,0.0,,0,Danny Ward,0.0,3.0,3.0,1
0,2021-22,1.0,0,Brentford,25.0,2,0,18,15,,,556,0,10,90,,0.0,0.0,,2,Álvaro Fernández,2.5,3.0,3.0,1
0,2021-22,1.0,0,Leicester,18.2,2,0,13,15,,,200,0,2,90,,0.1,0.0,,1,Kasper Schmeichel,1.8,3.0,3.0,1
0,2021-22,1.0,0,Man City,0.0,0,0,0,15,,,593,0,18,0,,0.0,0.0,,0,Scott Carson,0.0,3.0,3.0,1
0,2021-22,1.0,0,Wolves,0.0,0,0,0,15,,,452,0,11,0,,0.0,0.0,,0,John Ruddy,0.0,3.0,3.0,1
0,2021-22,1.0,0,Brighton,0.0,0,0,0,15,,,65,0,16,0,,0.0,0.0,,0,Mathew Ryan,0.0,3.0,3.0,1
0,2021-22,1.0,0,Liverpool,0.0,0,0,0,16,,,223,0,2,0,,0.0,0.0,,0,Adrián San Miguel del Castillo,0.0,3.0,3.0,1
0,2021-22,1.0,0,Watford,0.0,0,0,0,16,,,574,0,3,0,,0.0,0.0,,0,Robert Elliot,0.0,3.0,3.0,1
0,2021-22,1.0,0,Man City,11.2,0,1,22,16,,,257,0,20,90,,0.0,0.0,,6,Ederson Santana de Moraes,1.1,3.0,3.0,1
0,2021-22,1.0,0,Chelsea,0.0,0,0,0,16,,,129,0,10,0,,0.0,0.0,,0,Kepa Arrizabalaga,0.0,3.0,3.0,1
0,2021-22,1.0,0,Arsenal,0.0,0,0,0,16,,,532,0,16,0,,0.0,0.0,,0,Karl Hein,0.0,3.0,3.0,1
0,2021-22,1.0,0,Crystal Palace,0.0,0,0,0,16,,,156,0,8,0,,0.0,0.0,,0,Jack Butland,0.0,3.0,3.0,1
0,2021-22,1.0,0,Leicester,0.0,0,0,0,16,,,573,0,14,0,,0.0,0.0,,0,Eldin Jakupovic,0.0,3.0,3.0,1
0,2021-22,1.0,0,Wolves,0.0,0,0,0,16,,,621,0,12,0,,0.0,0.0,,0,James Storer,0.0,3.0,3.0,1
0,2021-22,1.0,0,Everton,0.0,0,0,0,16,,,481,0,7,0,,0.0,0.0,,0,Asmir Begović,0.0,3.0,3.0,1
0,2021-22,1.0,0,Arsenal,42.2,0,1,34,16,,,559,3,16,90,,0.0,0.0,,11,Aaron Ramsdale,4.2,3.0,3.0,1
0,2021-22,1.0,0,Newcastle,0.0,0,0,0,16,,,513,0,9,0,,0.0,0.0,,0,Freddie Woodman,0.0,3.0,3.0,1
0,2021-22,1.0,0,Wolves,0.0,0,0,0,16,,,611,0,12,0,,0.0,0.0,,0,Louie Moulden,0.0,3.0,3.0,1
0,2021-22,1.0,0,Chelsea,20.4,2,0,14,16,,,143,0,10,90,,0.0,0.0,,2,Edouard Mendy,2.0,3.0,3.0,1
0,2021-22,1.0,0,Arsenal,0.0,0,0,0,16,,,2,0,16,0,,0.0,0.0,,0,Rúnar Alex Rúnarsson,0.0,3.0,3.0,1
0,2021-22,1.0,0,Wolves,0.0,0,0,0,16,,,427,0,12,0,,0.0,0.0,,0,Rui Pedro dos Santos Patrício,0.0,3.0,3.0,1
0,2021-22,1.0,0,Brentford,0.0,0,0,0,16,,,619,0,18,0,,0.0,0.0,,0,Matthew Cox,0.0,3.0,3.0,1
0,2021-22,1.0,0,Man Utd,0.0,0,0,0,16,,,280,0,15,0,,0.0,0.0,,0,Dean Henderson,0.0,3.0,3.0,1
0,2021-22,1.0,0,West Ham,0.0,0,0,0,16,,,407,0,5,0,,0.0,0.0,,0,Darren Randolph,0.0,3.0,3.0,1
0,2021-22,1.0,0,Southampton,17.6,3,0,10,16,,,641,0,1,90,,0.0,0.0,,1,Willy Caballero,1.8,3.0,3.0,1
0,2021-22,1.0,0,Newcastle,11.0,4,0,9,16,,,295,0,9,90,,0.0,0.0,,0,Martin Dubravka,1.1,3.0,3.0,1
0,2021-22,1.0,0,West Ham,11.6,0,1,22,16,,,408,0,5,90,,0.0,0.0,,6,Lukasz Fabianski,1.2,3.0,3.0,1
0,2021-22,1.0,0,Aston Villa,35.0,1,0,19,16,,,30,0,11,90,,0.0,0.0,,3,Emiliano Martínez,3.5,3.0,3.0,1
0,2021-22,1.0,0,Aston Villa,0.0,0,0,0,16,,,596,0,11,0,,0.0,0.0,,0,Viljami Sinisalo,0.0,3.0,3.0,1
0,2021-22,1.0,0,Everton,0.0,0,0,0,16,,,571,0,7,0,,0.0,0.0,,0,Andy Lonergan,0.0,3.0,3.0,1
0,2021-22,1.0,0,Newcastle,0.0,0,0,0,16,,,514,0,9,0,,0.0,0.0,,0,Mark Gillespie,0.0,3.0,3.0,1
0,2021-22,1.0,0,Norwich,32.2,1,0,16,16,,,314,0,13,90,,0.0,0.0,,3,Tim Krul,3.2,3.0,3.0,1
0,2021-22,1.0,0,Crystal Palace,0.0,0,0,0,16,,,561,0,8,0,,0.0,0.0,,0,Remi Matthews,0.0,3.0,3.0,1
0,2021-22,1.0,0,Chelsea,0.0,0,0,0,16,,,606,0,10,0,,0.0,0.0,,0,Marcus Bettinelli,0.0,3.0,3.0,1
0,2021-22,1.0,0,Liverpool,5.6,0,1,19,16,,,231,0,2,90,,0.0,0.0,,6,Alisson Ramses Becker,0.6,3.0,3.0,1
0,2021-22,1.0,0,Aston Villa,0.0,0,0,0,16,,,28,0,11,0,,0.0,0.0,,0,Jed Steer,0.0,3.0,3.0,1
0,2021-22,1.0,0,Wolves,67.6,1,0,27,16,,,475,0,12,90,,0.0,0.0,,4,José Malheiro de Sá,6.8,3.0,3.0,1
0,2021-22,1.0,0,Southampton,0.0,0,0,0,16,,,333,0,1,0,,0.0,0.0,,0,Fraser Forster,0.0,3.0,3.0,1
0,2021-22,1.0,0,Newcastle,0.0,0,0,0,16,,,294,0,9,0,,0.0,0.0,,0,Karl Darlow,0.0,3.0,3.0,1
0,2021-22,1.0,0,Brentford,0.0,0,0,0,16,,,92,0,18,0,,0.0,0.0,,0,Ellery Balcombe,0.0,3.0,3.0,1
0,2021-22,1.0,0,Southampton,0.0,0,0,0,16,,,637,0,1,0,,0.0,0.0,,0,Harry Lewis,0.0,3.0,3.0,1
0,2021-22,1.0,0,Watford,0.0,0,0,0,16,,,642,0,3,0,,0.0,0.0,,0,Vincent Angelini,0.0,3.0,3.0,1
0,2021-22,1.0,0,West Ham,0.0,0,0,0,16,,,489,0,5,0,,0.0,0.0,,0,Alphonse Areola,0.0,3.0,3.0,1
0,2021-22,1.0,0,Man City,0.0,0,0,0,16,,,260,0,20,0,,0.0,0.0,,0,Zack Steffen,0.0,3.0,3.0,1
0,2021-22,1.0,0,Everton,0.0,0,0,0,16,,,616,0,7,0,,0.0,0.0,,0,Harry Tyrer,0.0,3.0,3.0,1
0,2021-22,1.0,0,Watford,0.0,0,0,0,16,,,376,0,3,0,,0.0,0.0,,0,Ben Foster,0.0,3.0,3.0,1
0,2021-22,1.0,0,Arsenal,0.0,0,0,0,16,,,572,0,16,0,,0.0,0.0,,0,Arthur Okonkwo,0.0,3.0,3.0,1
0,2021-22,1.0,0,Southampton,0.0,0,0,0,16,,,334,0,1,0,,0.0,0.0,,0,Alex McCarthy,0.0,3.0,3.0,1
0,2021-22,1.0,0,Crystal Palace,31.2,1,0,18,16,,,146,0,8,90,,0.0,0.0,,3,Vicente Guaita,3.1,3.0,3.0,1
0,2021-22,1.0,0,Norwich,0.0,0,0,0,16,,,313,0,13,0,,0.0,0.0,,0,Michael McGovern,0.0,3.0,3.0,1
0,2021-22,1.0,0,Watford,22.8,2,0,15,16,,,389,0,3,90,,0.0,0.0,,2,Daniel Bachmann,2.3,3.0,3.0,1
0,2021-22,1.0,0,Norwich,0.0,0,0,0,16,,,448,0,13,0,,0.0,0.0,,0,Angus Gunn,0.0,3.0,3.0,1
0,2021-22,1.0,0,Man City,0.0,0,0,0,16,,,615,0,20,0,,0.0,0.0,,0,Cieran Slicker,0.0,3.0,3.0,1
0,2021-22,1.0,0,Leeds,29.2,3,0,15,16,,,199,0,6,90,,0.0,0.0,,1,Illan Meslier,2.9,3.0,3.0,1
0,2021-22,1.0,0,Leeds,0.0,0,0,0,16,,,183,0,6,0,,0.0,0.0,,0,Francisco Casilla Cortés,0.0,3.0,3.0,1
0,2021-22,1.0,0,Brentford,0.0,0,0,0,16,,,94,0,18,0,,0.0,0.0,,0,Patrik Gunnarsson,0.0,3.0,3.0,1
0,2021-22,1.0,0,Brentford,0.0,0,0,0,16,,,80,0,18,0,,0.0,0.0,,0,David Raya Martin,0.0,3.0,3.0,1
0,2021-22,1.0,0,Burnley,27.4,0,1,27,16,,,112,2,19,90,,0.0,0.0,,9,Nick Pope,2.7,3.0,3.0,1
0,2021-22,1.0,0,Leeds,0.0,0,0,0,16,,,490,0,6,0,,0.0,0.0,,0,Kristoffer Klaesson,0.0,3.0,3.0,1
0,2021-22,1.0,0,Burnley,0.0,0,0,0,16,,,117,0,19,0,,0.0,0.0,,0,Bailey Peacock-Farrell,0.0,3.0,3.0,1
0,2021-22,1.0,0,Man Utd,0.0,0,0,0,16,,,509,0,15,0,,0.0,0.0,,0,Tom Heaton,0.0,3.0,3.0,1
0,2021-22,1.0,0,Burnley,0.0,0,0,0,16,,,480,0,19,0,,0.0,0.0,,0,Wayne Hennessey,0.0,3.0,3.0,1
0,2021-22,1.0,0,Man Utd,42.2,0,1,31,16,,,270,3,15,90,,0.0,0.0,,10,David de Gea,4.2,3.0,3.0,1
0,2021-22,1.0,0,Wolves,0.0,0,0,0,16,,,444,0,12,0,,0.0,0.0,,0,Andreas Söndergaard,0.0,3.0,3.0,1
0,2021-22,1.0,0,Burnley,0.0,0,0,0,16,,,114,0,19,0,,0.0,0.0,,0,Will Norris,0.0,3.0,3.0,1
0,2021-22,1.0,0,Everton,31.2,3,0,15,16,,,170,0,7,90,,0.0,0.0,,2,Jordan Pickford,3.1,3.0,3.0,1
0,2021-22,1.0,0,Arsenal,0.0,0,0,0,16,,,1,0,16,0,,0.0,0.0,,0,Bernd Leno,0.0,3.0,3.0,1
0,2021-22,1.0,0,Everton,0.0,0,0,0,16,,,181,0,7,0,,0.0,0.0,,0,João Virgínia,0.0,3.0,3.0,1
0,2021-22,1.0,0,Liverpool,0.0,0,0,0,16,,,242,0,2,0,,0.0,0.0,,0,Caoimhin Kelleher,0.0,3.0,3.0,1
0,2021-22,1.0,0,Leicester,0.0,0,0,0,16,,,204,0,14,0,,0.0,0.0,,0,Danny Ward,0.0,3.0,3.0,1
0,2021-22,1.0,0,Brentford,10.4,1,0,9,16,,,556,0,18,90,,0.0,0.0,,2,Álvaro Fernández,1.0,3.0,3.0,1
0,2021-22,1.0,0,Leicester,21.2,0,1,26,16,,,200,0,14,90,,0.0,0.0,,7,Kasper Schmeichel,2.1,3.0,3.0,1
0,2021-22,1.0,0,Man City,0.0,0,0,0,16,,,593,0,20,0,,0.0,0.0,,0,Scott Carson,0.0,3.0,3.0,1
0,2021-22,1.0,0,Wolves,0.0,0,0,0,16,,,452,0,12,0,,0.0,0.0,,0,John Ruddy,0.0,3.0,3.0,1
0,2021-22,1.0,0,Liverpool,0.0,0,0,0,17,,,223,0,14,0,,0.0,0.0,,0,Adrián San Miguel del Castillo,0.0,3.0,3.0,1
0,2021-22,1.0,0,Aston Villa,0.0,0,0,0,17,,,650,0,15,0,,0.0,0.0,,0,Filip Marschall,0.0,3.0,3.0,1
0,2021-22,1.0,0,Man City,23.2,0,1,33,17,,,257,0,10,90,,0.0,0.0,,7,Ederson Santana de Moraes,2.3,3.0,3.0,1
0,2021-22,1.0,0,Chelsea,0.0,0,0,0,17,,,129,0,8,0,,0.0,0.0,,0,Kepa Arrizabalaga,0.0,3.0,3.0,1
0,2021-22,1.0,0,Arsenal,0.0,0,0,0,17,,,532,0,19,0,,0.0,0.0,,0,Karl Hein,0.0,3.0,3.0,1
0,2021-22,1.0,0,Crystal Palace,20.2,2,0,14,17,,,156,0,16,90,,0.0,0.0,,1,Jack Butland,2.0,3.0,3.0,1
0,2021-22,1.0,0,Wolves,0.0,0,0,0,17,,,621,0,4,0,,0.0,0.0,,0,James Storer,0.0,3.0,3.0,1
0,2021-22,1.0,0,Everton,0.0,0,0,0,17,,,481,0,6,0,,0.0,0.0,,0,Asmir Begović,0.0,3.0,3.0,1
0,2021-22,1.0,0,Arsenal,10.4,0,1,18,17,,,559,0,19,90,,0.0,0.0,,5,Aaron Ramsdale,1.0,3.0,3.0,1
0,2021-22,1.0,0,Newcastle,0.0,0,0,0,17,,,513,0,11,0,,0.0,0.0,,0,Freddie Woodman,0.0,3.0,3.0,1
0,2021-22,1.0,0,Brighton,31.8,1,0,17,17,,,69,0,20,90,,0.0,0.0,,3,Robert Sánchez,3.2,3.0,3.0,1
0,2021-22,1.0,0,Wolves,0.0,0,0,0,17,,,611,0,4,0,,0.0,0.0,,0,Louie Moulden,0.0,3.0,3.0,1
0,2021-22,1.0,0,Chelsea,15.2,1,0,14,17,,,143,0,8,90,,0.0,0.0,,2,Edouard Mendy,1.5,3.0,3.0,1
0,2021-22,1.0,0,Arsenal,0.0,0,0,0,17,,,2,0,19,0,,0.0,0.0,,0,Rúnar Alex Rúnarsson,0.0,3.0,3.0,1
0,2021-22,1.0,0,Wolves,0.0,0,0,0,17,,,427,0,4,0,,0.0,0.0,,0,Rui Pedro dos Santos Patrício,0.0,3.0,3.0,1
0,2021-22,1.0,0,West Ham,0.0,0,0,0,17,,,407,0,1,0,,0.0,0.0,,0,Darren Randolph,0.0,3.0,3.0,1
0,2021-22,1.0,0,Southampton,35.6,2,0,13,17,,,641,0,7,90,,0.0,0.0,,1,Willy Caballero,3.6,3.0,3.0,1
0,2021-22,1.0,0,Newcastle,47.4,3,0,22,17,,,295,0,11,90,,0.0,0.0,,3,Martin Dubravka,4.7,3.0,3.0,1
0,2021-22,1.0,0,West Ham,55.6,2,0,35,17,,,408,3,1,90,,0.0,0.0,,11,Lukasz Fabianski,5.6,3.0,3.0,1
0,2021-22,1.0,0,Aston Villa,27.4,0,1,27,17,,,30,0,15,90,,0.0,0.0,,7,Emiliano Martínez,2.7,3.0,3.0,1
0,2021-22,1.0,0,Aston Villa,0.0,0,0,0,17,,,596,0,15,0,,0.0,0.0,,0,Viljami Sinisalo,0.0,3.0,3.0,1
0,2021-22,1.0,0,Everton,0.0,0,0,0,17,,,571,0,6,0,,0.0,0.0,,0,Andy Lonergan,0.0,3.0,3.0,1
0,2021-22,1.0,0,Newcastle,0.0,0,0,0,17,,,514,0,11,0,,0.0,0.0,,0,Mark Gillespie,0.0,3.0,3.0,1
0,2021-22,1.0,0,Norwich,31.8,2,0,17,17,,,314,0,2,90,,0.0,0.0,,2,Tim Krul,3.2,3.0,3.0,1
0,2021-22,1.0,0,Crystal Palace,0.0,0,0,0,17,,,561,0,16,0,,0.0,0.0,,0,Remi Matthews,0.0,3.0,3.0,1
0,2021-22,1.0,0,Chelsea,0.0,0,0,0,17,,,606,0,8,0,,0.0,0.0,,0,Marcus Bettinelli,0.0,3.0,3.0,1
0,2021-22,1.0,0,Liverpool,8.4,1,0,10,17,,,231,0,14,90,,0.0,0.0,,2,Alisson Ramses Becker,0.8,3.0,3.0,1
0,2021-22,1.0,0,Aston Villa,0.0,0,0,0,17,,,28,0,15,0,,0.0,0.0,,0,Jed Steer,0.0,3.0,3.0,1
0,2021-22,1.0,0,Wolves,18.0,0,1,23,17,,,475,0,4,90,,0.0,0.0,,6,José Malheiro de Sá,1.8,3.0,3.0,1
0,2021-22,1.0,0,Southampton,0.0,0,0,0,17,,,333,0,7,0,,0.0,0.0,,0,Fraser Forster,0.0,3.0,3.0,1
0,2021-22,1.0,0,Newcastle,0.0,0,0,0,17,,,294,0,11,0,,0.0,0.0,,0,Karl Darlow,0.0,3.0,3.0,1
0,2021-22,1.0,0,Southampton,0.0,0,0,0,17,,,637,0,7,0,,0.0,0.0,,0,Harry Lewis,0.0,3.0,3.0,1
0,2021-22,1.0,0,West Ham,0.0,0,0,0,17,,,489,0,1,0,,0.0,0.0,,0,Alphonse Areola,0.0,3.0,3.0,1
0,2021-22,1.0,0,Man City,0.0,0,0,0,17,,,260,0,10,0,,0.0,0.0,,0,Zack Steffen,0.0,3.0,3.0,1
0,2021-22,1.0,0,Everton,0.0,0,0,0,17,,,616,0,6,0,,0.0,0.0,,0,Harry Tyrer,0.0,3.0,3.0,1
0,2021-22,1.0,0,Arsenal,0.0,0,0,0,17,,,572,0,19,0,,0.0,0.0,,0,Arthur Okonkwo,0.0,3.0,3.0,1
0,2021-22,1.0,0,Southampton,0.0,0,0,0,17,,,334,0,7,0,,0.0,0.0,,0,Alex McCarthy,0.0,3.0,3.0,1
0,2021-22,1.0,0,Brighton,0.0,0,0,0,17,,,54,0,20,0,,0.0,0.0,,0,Jason Steele,0.0,3.0,3.0,1
0,2021-22,1.0,0,Crystal Palace,0.0,0,0,0,17,,,146,0,16,0,,0.0,0.0,,0,Vicente Guaita,0.0,3.0,3.0,1
0,2021-22,1.0,0,Norwich,0.0,0,0,0,17,,,313,0,2,0,,0.0,0.0,,0,Michael McGovern,0.0,3.0,3.0,1
0,2021-22,1.0,0,Brighton,0.0,0,0,0,17,,,476,0,20,0,,0.0,0.0,,0,Kjell Scherpen,0.0,3.0,3.0,1
0,2021-22,1.0,0,Norwich,0.0,0,0,0,17,,,448,0,2,0,,0.0,0.0,,0,Angus Gunn,0.0,3.0,3.0,1
0,2021-22,1.0,0,Man City,0.0,0,0,0,17,,,615,0,10,0,,0.0,0.0,,0,Cieran Slicker,0.0,3.0,3.0,1
0,2021-22,1.0,0,Leeds,52.6,7,0,25,17,,,199,0,12,90,,0.0,0.0,,1,Illan Meslier,5.3,3.0,3.0,1
0,2021-22,1.0,0,Leeds,0.0,0,0,0,17,,,183,0,12,0,,0.0,0.0,,0,Francisco Casilla Cortés,0.0,3.0,3.0,1
0,2021-22,1.0,0,Leeds,0.0,0,0,0,17,,,490,0,12,0,,0.0,0.0,,0,Kristoffer Klaesson,0.0,3.0,3.0,1
0,2021-22,1.0,0,Wolves,0.0,0,0,0,17,,,444,0,4,0,,0.0,0.0,,0,Andreas Söndergaard,0.0,3.0,3.0,1
0,2021-22,1.0,0,Liverpool,0.0,0,0,0,17,,,656,0,14,0,,0.0,0.0,,0,Marcelo de Araújo Pitaluga Filho,0.0,3.0,3.0,1
0,2021-22,1.0,0,Everton,66.0,1,0,28,17,,,170,3,6,90,,0.0,0.0,,8,Jordan Pickford,6.6,3.0,3.0,1
0,2021-22,1.0,0,Arsenal,0.0,0,0,0,17,,,1,0,19,0,,0.0,0.0,,0,Bernd Leno,0.0,3.0,3.0,1
0,2021-22,1.0,0,Everton,0.0,0,0,0,17,,,181,0,6,0,,0.0,0.0,,0,João Virgínia,0.0,3.0,3.0,1
0,2021-22,1.0,0,Liverpool,0.0,0,0,0,17,,,242,0,14,0,,0.0,0.0,,0,Caoimhin Kelleher,0.0,3.0,3.0,1
