goals_scored,season,element_type,assists,team,influence,goals_conceded,clean_sheets,bps,round,expected_goal_involvements,expected_goals,player_id,bonus,opponent_team,minutes,expected_goals_conceded,creativity,threat,expected_assists,total_points,player_name,ict_index,fdr_attack,fdr_defense,is_home
0,2023-24,4.0,0,Brentford,6.6,0,1,6,25,0.13,0.0,119,0,13,67,1.81,13.8,0.0,0.13,1,Yoane Wissa,2.0,3.0,3.0,1
0,2023-24,4.0,0,Fulham,0.0,0,0,0,25,0.0,0.0,278,0,2,0,0.0,0.0,0.0,0.0,0,Aleksandar Mitrović,0.0,3.0,3.0,1
0,2023-24,4.0,0,Nott'm Forest,0.0,0,0,0,25,0.0,0.0,809,0,19,0,0.0,0.0,0.0,0.0,0,Rodrigo Duarte Ribeiro,0.0,3.0,3.0,1
0,2023-24,4.0,0,Luton,17.0,2,0,17,25,0.37,0.21,328,0,14,90,2.81,22.8,38.0,0.16,2,Chiedozie Ogbene,7.8,3.0,3.0,1
1,2023-24,4.0,0,Luton,50.8,4,0,40,25,0.76,0.7,328,3,11,90,3.31,21.1,44.0,0.06,9,Chiedozie Ogbene,11.6,3.0,3.0,1
0,2023-24,4.0,0,Nott'm Forest,0.0,0,0,0,25,0.0,0.0,780,0,19,0,0.0,0.0,0.0,0.0,0,Detlef Esapa Osong,0.0,3.0,3.0,1
0,2023-24,4.0,0,Burnley,0.0,0,0,0,25,0.0,0.0,183,0,1,0,0.0,0.0,0.0,0.0,0,Wout Weghorst,0.0,3.0,3.0,1
0,2023-24,4.0,0,Aston Villa,0.0,0,0,0,25,0.0,0.0,44,0,10,0,0.0,0.0,0.0,0.0,0,Jhon Durán,0.0,3.0,3.0,1
0,2023-24,4.0,0,West Ham,0.0,1,0,-6,25,0.06,0.06,523,0,16,75,1.62,1.4,4.0,0.0,1,Michail Antonio,0.1,3.0,3.0,1
0,2023-24,4.0,0,Spurs,0.0,0,0,0,25,0.0,0.0,722,0,20,0,0.0,0.0,0.0,0.0,0,Jamie Donley,0.0,3.0,3.0,1
0,2023-24,4.0,0,Man Utd,0.0,0,0,0,25,0.0,0.0,399,0,12,0,0.0,0.0,0.0,0.0,0,Shola Shoretire,0.0,3.0,3.0,1
0,2023-24,4.0,0,Crystal Palace,0.0,0,0,0,25,0.0,0.0,720,0,9,0,0.0,0.0,0.0,0.0,0,Ademola Ola-Adebomi,0.0,3.0,3.0,1
0,2023-24,4.0,0,Brighton,0.0,0,0,0,25,0.0,0.0,127,0,17,0,0.0,0.0,0.0,0.0,0,Aaron Connolly,0.0,3.0,3.0,1
0,2023-24,4.0,0,Burnley,2.2,2,0,3,25,0.0,0.0,177,0,1,27,1.39,11.5,2.0,0.0,1,Jay Rodriguez,1.6,3.0,3.0,1
0,2023-24,4.0,0,Luton,0.0,0,0,0,25,0.0,0.0,336,0,14,0,0.0,0.0,0.0,0.0,0,Joe Taylor,0.0,3.0,3.0,1
0,2023-24,4.0,0,Luton,0.0,0,0,0,25,0.0,0.0,336,0,11,0,0.0,0.0,0.0,0.0,0,Joe Taylor,0.0,3.0,3.0,1
0,2023-24,4.0,0,Spurs,0.0,0,0,0,25,0.0,0.0,640,0,20,0,0.0,0.0,0.0,0.0,0,Dane Scarlett,0.0,3.0,3.0,1
0,2023-24,4.0,0,West Ham,0.0,0,0,0,25,0.0,0.0,785,0,16,0,0.0,0.0,0.0,0.0,0,Callum Marshall,0.0,3.0,3.0,1
0,2023-24,4.0,0,Everton,0.0,0,0,1,25,0.02,0.02,691,0,8,18,0.04,0.3,4.0,0.0,1,Norberto Bercique Gomes Betuncal,0.2,3.0,3.0,1
0,2023-24,4.0,0,Luton,0.0,0,0,0,25,0.0,0.0,324,0,14,0,0.0,0.0,0.0,0.0,0,John McAtee,0.0,3.0,3.0,1
0,2023-24,4.0,0,Luton,0.0,0,0,0,25,0.0,0.0,324,0,11,0,0.0,0.0,0.0,0.0,0,John McAtee,0.0,3.0,3.0,1
0,2023-24,4.0,0,Aston Villa,0.0,0,0,0,25,0.0,0.0,61,0,10,0,0.0,0.0,0.0,0.0,0,Wesley Moraes Ferreira da Silva,0.0,3.0,3.0,1
0,2023-24,4.0,0,Brighton,3.0,0,0,2,25,0.15,0.15,132,0,17,24,0.37,0.3,17.0,0.0,1,Evan Ferguson,2.0,3.0,3.0,1
0,2023-24,4.0,0,Bournemouth,0.0,0,0,2,25,0.0,0.0,804,0,15,1,0.03,0.0,0.0,0.0,1,Enes Ünal,0.0,3.0,3.0,1
0,2023-24,4.0,0,Sheffield Utd,0.0,0,0,0,25,0.0,0.0,822,0,5,0,0.0,0.0,0.0,0.0,0,Billy Blacker,0.0,3.0,3.0,1
0,2023-24,4.0,0,Nott'm Forest,0.0,0,0,0,25,0.0,0.0,443,0,19,0,0.0,0.0,0.0,0.0,0,Emmanuel Dennis,0.0,3.0,3.0,1
0,2023-24,4.0,0,Spurs,4.0,0,0,5,25,0.19,0.16,776,0,20,19,0.27,6.3,23.0,0.03,1,Timo Werner,3.3,3.0,3.0,1
0,2023-24,4.0,0,Luton,0.0,0,0,0,25,0.0,0.0,327,0,14,0,0.0,0.0,0.0,0.0,0,Admiral Muskwe,0.0,3.0,3.0,1
0,2023-24,4.0,0,Luton,0.0,0,0,0,25,0.0,0.0,327,0,11,0,0.0,0.0,0.0,0.0,0,Admiral Muskwe,0.0,3.0,3.0,1
0,2023-24,4.0,0,Spurs,0.0,0,0,0,25,0.0,0.0,641,0,20,0,0.0,0.0,0.0,0.0,0,Alejo Véliz,0.0,3.0,3.0,1
1,2023-24,4.0,1,Liverpool,55.6,1,0,38,25,0.56,0.55,297,3,4,45,1.3,11.6,21.0,0.01,11,Cody Gakpo,8.8,3.0,3.0,1
1,2023-24,4.0,0,Liverpool,48.8,1,0,28,25,0.88,0.84,297,0,12,90,1.03,12.5,102.0,0.04,6,Cody Gakpo,16.3,3.0,3.0,1
0,2023-24,4.0,1,Chelsea,29.6,0,1,13,25,0.81,0.6,211,0,13,81,2.57,24.3,23.0,0.21,5,Nicolas Jackson,7.7,3.0,3.0,1
0,2023-24,4.0,0,Luton,0.0,0,0,0,25,0.0,0.0,331,0,14,0,0.0,0.0,0.0,0.0,0,Aribim Pepple,0.0,3.0,3.0,1
0,2023-24,4.0,0,Luton,0.0,0,0,0,25,0.0,0.0,331,0,11,0,0.0,0.0,0.0,0.0,0,Aribim Pepple,0.0,3.0,3.0,1
0,2023-24,4.0,0,Everton,0.0,0,0,0,25,0.0,0.0,264,0,8,0,0.0,0.0,0.0,0.0,0,Ellis Simms,0.0,3.0,3.0,1
1,2023-24,4.0,0,Nott'm Forest,33.2,0,1,27,25,0.71,0.71,437,2,19,66,0.45,2.9,61.0,0.0,7,Taiwo Awoniyi,9.7,3.0,3.0,1
0,2023-24,4.0,0,Everton,0.0,0,0,0,25,0.0,0.0,649,0,8,0,0.0,0.0,0.0,0.0,0,Thomas Cannon,0.0,3.0,3.0,1
0,2023-24,4.0,0,Newcastle,0.0,0,0,0,25,0.0,0.0,433,0,3,0,0.0,0.0,0.0,0.0,0,Callum Wilson,0.0,3.0,3.0,1
0,2023-24,4.0,0,Burnley,8.4,2,0,3,25,0.0,0.0,594,0,1,45,0.95,0.4,0.0,0.0,1,Zeki Amdouni,0.9,3.0,3.0,1
0,2023-24,4.0,0,Aston Villa,0.0,0,0,0,25,0.0,0.0,39,0,10,0,0.0,0.0,0.0,0.0,0,Keinan Davis,0.0,3.0,3.0,1
0,2023-24,4.0,0,Nott'm Forest,0.0,0,0,0,25,0.0,0.0,464,0,19,0,0.0,0.0,0.0,0.0,0,Sam Surridge,0.0,3.0,3.0,1
0,2023-24,4.0,0,Arsenal,0.0,0,0,0,25,0.0,0.0,8,0,6,0,0.0,0.0,0.0,0.0,0,Gabriel Fernando de Jesus,0.0,3.0,3.0,1
0,2023-24,4.0,0,Liverpool,0.0,0,0,0,25,0.0,0.0,824,0,4,0,0.0,0.0,0.0,0.0,0,Jayden Danns,0.0,3.0,3.0,1
0,2023-24,4.0,0,Liverpool,0.0,0,0,2,25,0.0,0.0,824,0,12,1,0.0,3.2,0.0,0.0,1,Jayden Danns,0.2,3.0,3.0,1
0,2023-24,4.0,0,Chelsea,0.0,0,0,0,25,0.0,0.0,623,0,13,0,0.0,0.0,0.0,0.0,0,Mason Burstow,0.0,3.0,3.0,1
0,2023-24,4.0,0,Man City,9.8,1,0,19,25,0.51,0.34,343,0,7,63,1.26,51.6,25.0,0.17,2,Julián Álvarez,8.6,3.0,3.0,1
0,2023-24,4.0,1,Man City,18.0,0,1,23,25,0.27,0.14,343,0,4,88,0.34,42.3,10.0,0.13,5,Julián Álvarez,7.0,3.0,3.0,1
1,2023-24,4.0,0,Fulham,26.8,2,0,27,25,0.79,0.58,279,2,2,90,1.65,14.7,77.0,0.21,8,Rodrigo Muniz Carvalho,11.9,3.0,3.0,1
0,2023-24,4.0,0,Newcastle,0.0,0,0,0,25,0.0,0.0,745,0,3,0,0.0,0.0,0.0,0.0,0,Michael Ndiweni,0.0,3.0,3.0,1
0,2023-24,4.0,0,Everton,0.0,0,0,0,25,0.0,0.0,645,0,8,0,0.0,0.0,0.0,0.0,0,Youssef Ramalho Chermiti,0.0,3.0,3.0,1
0,2023-24,4.0,0,Newcastle,0.0,0,0,0,25,0.0,0.0,415,0,3,0,0.0,0.0,0.0,0.0,0,Alexander Isak,0.0,3.0,3.0,1
0,2023-24,4.0,0,Crystal Palace,0.0,0,0,0,25,0.0,0.0,658,0,9,0,0.0,0.0,0.0,0.0,0,John-Kymani Gordon,0.0,3.0,3.0,1
0,2023-24,4.0,0,Chelsea,0.0,0,0,0,25,0.0,0.0,188,0,13,0,0.0,0.0,0.0,0.0,0,Pierre-Emerick Aubameyang,0.0,3.0,3.0,1
0,2023-24,4.0,0,Sheffield Utd,0.0,0,0,0,25,0.0,0.0,656,0,5,0,0.0,0.0,0.0,0.0,0,Antwoine Hackford,0.0,3.0,3.0,1
0,2023-24,4.0,0,Fulham,0.0,0,0,0,25,0.0,0.0,651,0,2,0,0.0,0.0,0.0,0.0,0,Jay Stansfield,0.0,3.0,3.0,1
0,2023-24,4.0,0,Man City,1.4,1,0,-8,25,1.73,1.71,355,0,7,90,1.58,21.2,80.0,0.02,2,Erling Haaland,10.3,3.0,3.0,1
1,2023-24,4.0,0,Man City,40.4,0,1,31,25,1.07,0.86,355,2,4,90,0.34,3.8,62.0,0.21,8,Erling Haaland,10.6,3.0,3.0,1
0,2023-24,4.0,0,Man Utd,0.0,0,0,0,25,0.0,0.0,390,0,12,0,0.0,0.0,0.0,0.0,0,Anthony Martial,0.0,3.0,3.0,1
1,2023-24,4.0,0,Brighton,40.0,0,1,33,25,0.77,0.64,154,0,17,80,0.21,9.9,56.0,0.13,6,Danny Welbeck,10.6,3.0,3.0,1
0,2023-24,4.0,0,Fulham,0.0,0,0,0,25,0.0,0.0,287,0,2,0,0.0,0.0,0.0,0.0,0,Carlos Vinícius Alves Morais,0.0,3.0,3.0,1
0,2023-24,4.0,0,Burnley,0.0,5,0,-3,25,0.02,0.02,200,0,1,90,2.42,2.6,7.0,0.0,2,David Datro Fofana,1.0,3.0,3.0,1
0,2023-24,4.0,0,Man Utd,0.0,0,0,0,25,0.0,0.0,748,0,12,0,0.0,0.0,0.0,0.0,0,Joe Hugill,0.0,3.0,3.0,1
0,2023-24,4.0,0,Sheffield Utd,0.0,0,0,0,25,0.0,0.0,654,0,5,0,0.0,0.0,0.0,0.0,0,Louie Marsh,0.0,3.0,3.0,1
0,2023-24,4.0,0,Sheffield Utd,0.0,0,0,0,25,0.0,0.0,485,0,5,0,0.0,0.0,0.0,0.0,0,Oliver McBurnie,0.0,3.0,3.0,1
0,2023-24,4.0,0,Chelsea,0.0,0,0,0,25,0.0,0.0,677,0,13,0,0.0,0.0,0.0,0.0,0,Deivid Washington de Souza Eugênio,0.0,3.0,3.0,1
0,2023-24,4.0,0,Nott'm Forest,0.0,0,0,0,25,0.0,0.0,466,0,19,0,0.0,0.0,0.0,0.0,0,Hwang Ui-jo,0.0,3.0,3.0,1
0,2023-24,4.0,0,Fulham,0.0,0,0,0,25,0.0,0.0,558,0,2,0,0.0,0.0,0.0,0.0,0,Raúl Jiménez,0.0,3.0,3.0,1
0,2023-24,4.0,0,Sheffield Utd,0.2,1,0,3,25,0.0,0.0,477,0,5,11,0.22,0.4,0.0,0.0,1,Rhian Brewster,0.1,3.0,3.0,1
0,2023-24,4.0,0,Wolves,0.0,0,0,0,25,0.0,0.0,590,0,18,0,0.0,0.0,0.0,0.0,0,Matheus Santos Carneiro Da Cunha,0.0,3.0,3.0,1
0,2023-24,4.0,0,Sheffield Utd,0.0,0,0,0,25,0.0,0.0,33,0,5,0,0.0,0.0,0.0,0.0,0,Cameron Archer,0.0,3.0,3.0,1
1,2023-24,4.0,0,Luton,38.8,2,0,33,25,0.66,0.63,326,2,14,90,2.81,24.8,46.0,0.03,8,Carlton Morris,11.0,3.0,3.0,1
0,2023-24,4.0,0,Luton,6.4,4,0,7,25,0.01,0.0,326,0,11,90,3.31,12.1,2.0,0.01,2,Carlton Morris,2.1,3.0,3.0,1
0,2023-24,4.0,0,Luton,2.2,2,0,4,25,0.26,0.2,340,0,14,67,2.07,5.4,18.0,0.06,1,Cauley Woodrow,2.6,3.0,3.0,1
0,2023-24,4.0,0,Luton,13.0,1,0,3,25,0.1,0.09,340,0,11,57,1.79,11.0,8.0,0.01,0,Cauley Woodrow,3.2,3.0,3.0,1
0,2023-24,4.0,0,Spurs,0.0,0,0,0,25,0.0,0.0,500,0,20,0,0.0,0.0,0.0,0.0,0,Harry Kane,0.0,3.0,3.0,1
1,2023-24,4.0,0,Bournemouth,33.2,1,0,26,25,0.08,0.07,82,2,15,77,1.52,0.8,21.0,0.01,8,Antoine Semenyo,5.5,3.0,3.0,1
1,2023-24,4.0,0,Liverpool,32.6,0,0,26,25,0.62,0.61,293,0,4,45,0.39,4.8,23.0,0.01,5,Darwin Núñez Ribeiro,6.0,3.0,3.0,1
0,2023-24,4.0,0,Liverpool,0.0,0,0,0,25,0.0,0.0,293,0,12,0,0.0,0.0,0.0,0.0,0,Darwin Núñez Ribeiro,0.0,3.0,3.0,1
0,2023-24,4.0,0,Arsenal,0.0,0,0,0,25,0.0,0.0,1,0,6,0,0.0,0.0,0.0,0.0,0,Folarin Balogun,0.0,3.0,3.0,1
0,2023-24,4.0,0,Wolves,0.0,0,0,0,25,0.0,0.0,704,0,18,0,0.0,0.0,0.0,0.0,0,Nathan Fraser,0.0,3.0,3.0,1
0,2023-24,4.0,0,Chelsea,0.0,0,0,0,25,0.0,0.0,207,0,13,0,0.0,0.0,0.0,0.0,0,Romelu Lukaku Bolingoli,0.0,3.0,3.0,1
0,2023-24,4.0,0,Brighton,0.0,0,0,0,25,0.0,0.0,149,0,17,0,0.0,0.0,0.0,0.0,0,Deniz Undav,0.0,3.0,3.0,1
0,2023-24,4.0,0,Chelsea,5.2,1,0,2,25,0.21,0.21,212,0,13,26,0.94,0.1,24.0,0.0,1,Christopher Nkunku,2.9,3.0,3.0,1
0,2023-24,4.0,0,Sheffield Utd,0.0,0,0,0,25,0.0,0.0,593,0,5,0,0.0,0.0,0.0,0.0,0,Bénie Traoré,0.0,3.0,3.0,1
0,2023-24,4.0,0,Liverpool,0.0,0,0,0,25,0.0,0.0,812,0,4,0,0.0,0.0,0.0,0.0,0,Lewis Koumas,0.0,3.0,3.0,1
0,2023-24,4.0,0,Liverpool,0.0,0,0,0,25,0.0,0.0,812,0,12,0,0.0,0.0,0.0,0.0,0,Lewis Koumas,0.0,3.0,3.0,1
0,2023-24,4.0,0,Crystal Palace,8.4,0,1,3,25,0.22,0.17,225,0,9,71,0.8,3.3,30.0,0.05,2,Odsonne Edouard,4.2,3.0,3.0,1
0,2023-24,4.0,0,Burnley,0.0,0,0,0,25,0.0,0.0,168,0,1,0,0.0,0.0,0.0,0.0,0,Lyle Foster,0.0,3.0,3.0,1
0,2023-24,4.0,0,Wolves,0.0,0,0,0,25,0.0,0.0,562,0,18,0,0.0,0.0,0.0,0.0,0,Sasa Kalajdzic,0.0,3.0,3.0,1
0,2023-24,4.0,0,Fulham,0.0,0,0,0,25,0.0,0.0,193,0,2,0,0.0,0.0,0.0,0.0,0,Armando Broja,0.0,3.0,3.0,1
1,2023-24,4.0,1,Bournemouth,64.0,2,0,34,25,2.24,2.23,85,3,15,90,2.26,21.7,77.0,0.01,12,Dominic Solanke,16.3,3.0,3.0,1
0,2023-24,4.0,0,Nott'm Forest,0.0,0,0,0,25,0.0,0.0,468,0,19,0,0.0,0.0,0.0,0.0,0,Chris Wood,0.0,3.0,3.0,1
0,2023-24,4.0,0,Chelsea,0.0,0,0,0,25,0.0,0.0,717,0,13,0,0.0,0.0,0.0,0.0,0,Ronnie Stutter,0.0,3.0,3.0,1
0,2023-24,4.0,0,Luton,0.0,0,0,0,25,0.0,0.0,631,0,14,0,0.0,0.0,0.0,0.0,0,Jacob Brown,0.0,3.0,3.0,1
0,2023-24,4.0,0,Luton,0.0,0,0,0,25,0.0,0.0,631,0,11,0,0.0,0.0,0.0,0.0,0,Jacob Brown,0.0,3.0,3.0,1
0,2023-24,4.0,1,Nott'm Forest,22.0,1,0,20,26,0.4,0.0,714,0,2,45,1.66,37.3,2.0,0.4,4,Divock Origi,6.1,3.0,3.0,1
0,2023-24,4.0,0,Nott'm Forest,0.0,0,0,0,26,0.0,0.0,781,0,2,0,0.0,0.0,0.0,0.0,0,Joe Gardner,0.0,3.0,3.0,1
0,2023-24,4.0,0,Brentford,13.2,4,0,4,26,0.47,0.34,117,0,19,90,1.51,14.2,41.0,0.13,2,Ivan Toney,6.8,3.0,3.0,1
0,2023-24,4.0,0,Arsenal,6.0,1,0,8,26,0.0,0.0,13,0,15,14,0.07,10.3,0.0,0.0,1,Eddie Nketiah,1.6,3.0,3.0,1
0,2023-24,4.0,0,Bournemouth,0.0,0,0,0,26,0.0,0.0,76,0,13,0,0.0,0.0,0.0,0.0,0,Kieffer Moore,0.0,3.0,3.0,1
0,2023-24,4.0,0,Man Utd,0.0,0,0,0,26,0.0,0.0,617,0,10,0,0.0,0.0,0.0,0.0,0,Rasmus Højlund,0.0,3.0,3.0,1
0,2023-24,4.0,0,Crystal Palace,0.0,0,0,0,26,0.0,0.0,237,0,6,0,0.0,0.0,0.0,0.0,0,Luke Plange,0.0,3.0,3.0,1
0,2023-24,4.0,0,Brighton,0.0,0,0,0,26,0.0,0.0,155,0,9,0,0.0,0.0,0.0,0.0,0,Andi Zeqiri,0.0,3.0,3.0,1
0,2023-24,4.0,0,Wolves,0.0,0,0,0,26,0.0,0.0,552,0,17,0,0.0,0.0,0.0,0.0,0,Fábio Silva,0.0,3.0,3.0,1
0,2023-24,4.0,0,Sheffield Utd,0.0,0,0,2,26,0.05,0.0,490,0,20,8,0.04,0.3,2.0,0.05,1,William Osula,0.2,3.0,3.0,1
1,2023-24,4.0,1,Aston Villa,36.8,2,0,35,26,1.44,1.4,60,0,16,90,2.58,12.9,63.0,0.04,9,Ollie Watkins,11.3,3.0,3.0,1
0,2023-24,4.0,0,West Ham,0.0,0,0,0,26,0.0,0.0,541,0,4,0,0.0,0.0,0.0,0.0,0,Gianluca Scamacca,0.0,3.0,3.0,1
0,2023-24,4.0,0,West Ham,0.0,0,0,0,26,0.0,0.0,535,0,4,0,0.0,0.0,0.0,0.0,0,Danny Ings,0.0,3.0,3.0,1
0,2023-24,4.0,0,Sheffield Utd,0.0,0,0,0,26,0.0,0.0,483,0,20,0,0.0,0.0,0.0,0.0,0,Daniel Jebbison,0.0,3.0,3.0,1
1,2023-24,4.0,0,Crystal Palace,30.2,0,1,21,26,0.89,0.88,232,0,6,90,0.1,1.2,31.0,0.01,6,Jean-Philippe Mateta,6.2,3.0,3.0,1
0,2023-24,4.0,0,Burnley,0.0,0,0,0,26,0.0,0.0,174,0,8,0,0.0,0.0,0.0,0.0,0,Michael Obafemi,0.0,3.0,3.0,1
0,2023-24,4.0,0,Crystal Palace,0.0,0,0,0,26,0.0,0.0,821,0,6,0,0.0,0.0,0.0,0.0,0,Franco Umeh-Chibueze,0.0,3.0,3.0,1
0,2023-24,4.0,0,Everton,9.6,0,1,9,26,0.0,0.0,246,0,5,67,0.69,0.5,4.0,0.0,2,Dominic Calvert-Lewin,1.4,3.0,3.0,1
0,2023-24,4.0,0,Brentford,0.0,0,0,0,26,0.0,0.0,100,0,19,0,0.0,0.0,0.0,0.0,0,Halil Dervişoğlu,0.0,3.0,3.0,1
0,2023-24,4.0,0,Brighton,0.0,0,0,0,26,0.0,0.0,135,0,9,0,0.0,0.0,0.0,0.0,0,João Pedro Junqueira de Jesus,0.0,3.0,3.0,1
0,2023-24,4.0,0,Brighton,0.0,0,0,0,26,0.0,0.0,741,0,9,0,0.0,0.0,0.0,0.0,0,Mark O’Mahony,0.0,3.0,3.0,1
0,2023-24,4.0,0,Sheffield Utd,0.0,0,0,0,26,0.0,0.0,486,0,20,0,0.0,0.0,0.0,0.0,0,Iliman Ndiaye,0.0,3.0,3.0,1
1,2023-24,4.0,0,Brentford,34.2,4,0,28,26,0.14,0.12,258,0,19,72,1.46,2.4,19.0,0.02,6,Neal Maupay,5.6,3.0,3.0,1
0,2023-24,4.0,0,West Ham,0.0,0,0,0,26,0.0,0.0,538,0,4,0,0.0,0.0,0.0,0.0,0,Divin Mubama,0.0,3.0,3.0,1
0,2023-24,4.0,0,Newcastle,0.0,0,0,0,26,0.0,0.0,739,0,1,0,0.0,0.0,0.0,0.0,0,Ben Parkinson,0.0,3.0,3.0,1
1,2023-24,4.0,0,Brentford,35.6,0,0,27,26,0.09,0.08,119,0,19,17,0.04,10.8,11.0,0.01,5,Yoane Wissa,5.7,3.0,3.0,1
0,2023-24,4.0,0,Fulham,0.0,0,0,0,26,0.0,0.0,278,0,14,0,0.0,0.0,0.0,0.0,0,Aleksandar Mitrović,0.0,3.0,3.0,1
0,2023-24,4.0,0,Nott'm Forest,0.0,0,0,0,26,0.0,0.0,809,0,2,0,0.0,0.0,0.0,0.0,0,Rodrigo Duarte Ribeiro,0.0,3.0,3.0,1
0,2023-24,4.0,0,Nott'm Forest,0.0,0,0,0,26,0.0,0.0,780,0,2,0,0.0,0.0,0.0,0.0,0,Detlef Esapa Osong,0.0,3.0,3.0,1
0,2023-24,4.0,0,Burnley,0.0,0,0,0,26,0.0,0.0,183,0,8,0,0.0,0.0,0.0,0.0,0,Wout Weghorst,0.0,3.0,3.0,1
0,2023-24,4.0,0,Aston Villa,0.0,0,0,0,26,0.0,0.0,44,0,16,0,0.0,0.0,0.0,0.0,0,Jhon Durán,0.0,3.0,3.0,1
0,2023-24,4.0,0,West Ham,0.0,1,0,3,26,0.0,0.0,523,0,4,14,0.8,0.1,0.0,0.0,1,Michail Antonio,0.0,3.0,3.0,1
0,2023-24,4.0,0,Man Utd,0.0,0,0,0,26,0.0,0.0,399,0,10,0,0.0,0.0,0.0,0.0,0,Shola Shoretire,0.0,3.0,3.0,1
0,2023-24,4.0,0,Crystal Palace,0.0,0,0,0,26,0.0,0.0,720,0,6,0,0.0,0.0,0.0,0.0,0,Ademola Ola-Adebomi,0.0,3.0,3.0,1
0,2023-24,4.0,0,Brighton,0.0,0,0,0,26,0.0,0.0,127,0,9,0,0.0,0.0,0.0,0.0,0,Aaron Connolly,0.0,3.0,3.0,1
0,2023-24,4.0,0,Burnley,1.0,0,0,3,26,0.0,0.0,177,0,8,1,0.0,0.0,0.0,0.0,1,Jay Rodriguez,0.1,3.0,3.0,1
0,2023-24,4.0,0,West Ham,0.0,0,0,0,26,0.0,0.0,785,0,4,0,0.0,0.0,0.0,0.0,0,Callum Marshall,0.0,3.0,3.0,1
0,2023-24,4.0,0,Everton,0.6,1,0,-1,26,0.08,0.08,691,0,5,22,0.56,0.6,21.0,0.0,0,Norberto Bercique Gomes Betuncal,2.2,3.0,3.0,1
0,2023-24,4.0,0,Aston Villa,0.0,0,0,0,26,0.0,0.0,61,0,16,0,0.0,0.0,0.0,0.0,0,Wesley Moraes Ferreira da Silva,0.0,3.0,3.0,1
0,2023-24,4.0,0,Brighton,9.2,1,0,8,26,0.02,0.02,132,0,9,74,0.16,11.5,7.0,0.0,2,Evan Ferguson,2.8,3.0,3.0,1
0,2023-24,4.0,0,Bournemouth,0.0,0,0,2,26,0.07,0.05,804,0,13,2,0.0,0.3,4.0,0.02,1,Enes Ünal,0.3,3.0,3.0,1
0,2023-24,4.0,0,Sheffield Utd,0.0,0,0,0,26,0.0,0.0,822,0,20,0,0.0,0.0,0.0,0.0,0,Billy Blacker,0.0,3.0,3.0,1
0,2023-24,4.0,0,Nott'm Forest,0.0,0,0,0,26,0.0,0.0,443,0,2,0,0.0,0.0,0.0,0.0,0,Emmanuel Dennis,0.0,3.0,3.0,1
0,2023-24,4.0,0,Everton,0.0,0,0,0,26,0.0,0.0,264,0,5,0,0.0,0.0,0.0,0.0,0,Ellis Simms,0.0,3.0,3.0,1
0,2023-24,4.0,1,Nott'm Forest,22.8,3,0,19,26,0.38,0.0,437,0,2,45,1.92,11.3,4.0,0.38,4,Taiwo Awoniyi,3.8,3.0,3.0,1
0,2023-24,4.0,0,Everton,0.0,0,0,0,26,0.0,0.0,649,0,5,0,0.0,0.0,0.0,0.0,0,Thomas Cannon,0.0,3.0,3.0,1
0,2023-24,4.0,0,Newcastle,0.0,0,0,0,26,0.0,0.0,433,0,1,0,0.0,0.0,0.0,0.0,0,Callum Wilson,0.0,3.0,3.0,1
0,2023-24,4.0,0,Burnley,0.0,0,0,1,26,0.0,0.0,594,0,8,36,0.32,0.7,0.0,0.0,1,Zeki Amdouni,0.0,3.0,3.0,1
0,2023-24,4.0,0,Aston Villa,0.0,0,0,0,26,0.0,0.0,39,0,16,0,0.0,0.0,0.0,0.0,0,Keinan Davis,0.0,3.0,3.0,1
0,2023-24,4.0,0,Nott'm Forest,0.0,0,0,0,26,0.0,0.0,464,0,2,0,0.0,0.0,0.0,0.0,0,Sam Surridge,0.0,3.0,3.0,1
0,2023-24,4.0,0,Arsenal,0.0,0,0,0,26,0.0,0.0,8,0,15,0,0.0,0.0,0.0,0.0,0,Gabriel Fernando de Jesus,0.0,3.0,3.0,1
0,2023-24,4.0,0,Man City,0.2,0,0,3,26,0.02,0.0,343,0,3,15,0.21,1.0,8.0,0.02,1,Julián Álvarez,0.9,3.0,3.0,1
0,2023-24,4.0,0,Fulham,12.0,1,0,5,26,0.37,0.35,279,0,14,90,1.67,11.2,41.0,0.02,2,Rodrigo Muniz Carvalho,6.4,3.0,3.0,1
0,2023-24,4.0,0,Newcastle,0.0,0,0,0,26,0.0,0.0,745,0,1,0,0.0,0.0,0.0,0.0,0,Michael Ndiweni,0.0,3.0,3.0,1
0,2023-24,4.0,0,Everton,0.0,0,0,0,26,0.0,0.0,645,0,5,0,0.0,0.0,0.0,0.0,0,Youssef Ramalho Chermiti,0.0,3.0,3.0,1
0,2023-24,4.0,0,Newcastle,0.0,2,0,5,26,0.05,0.04,415,0,1,63,2.03,0.6,8.0,0.01,2,Alexander Isak,0.8,3.0,3.0,1
0,2023-24,4.0,0,Crystal Palace,0.0,0,0,0,26,0.0,0.0,658,0,6,0,0.0,0.0,0.0,0.0,0,John-Kymani Gordon,0.0,3.0,3.0,1
0,2023-24,4.0,0,Sheffield Utd,0.0,0,0,0,26,0.0,0.0,656,0,20,0,0.0,0.0,0.0,0.0,0,Antwoine Hackford,0.0,3.0,3.0,1
0,2023-24,4.0,0,Fulham,0.0,0,0,0,26,0.0,0.0,651,0,14,0,0.0,0.0,0.0,0.0,0,Jay Stansfield,0.0,3.0,3.0,1
