goals_scored,season,element_type,assists,team,influence,goals_conceded,clean_sheets,bps,round,expected_goal_involvements,expected_goals,player_id,bonus,opponent_team,minutes,expected_goals_conceded,creativity,threat,expected_assists,total_points,player_name,ict_index,fdr_attack,fdr_defense,is_home
0,2021-22,2.0,0,Aston Villa,19.6,3,0,15,1,,,45,0,18,90,,1.3,2.0,,1,Ezri Konsa Ngoyo,2.3,3.0,3.0,1
0,2021-22,2.0,0,Wolves,0.0,0,0,0,1,,,549,0,9,0,,0.0,0.0,,0,Christian Marques,0.0,3.0,3.0,1
0,2021-22,2.0,0,Man City,23.8,1,0,15,1,,,258,0,17,90,,0.3,4.0,,2,Nathan Aké,2.8,3.0,3.0,1
0,2021-22,2.0,0,Everton,0.0,0,0,0,1,,,502,0,16,0,,0.0,0.0,,0,Jonjoe Kenny,0.0,3.0,3.0,1
0,2021-22,2.0,0,West Ham,12.0,2,0,18,1,,,409,0,14,90,,0.9,0.0,,1,Angelo Ogbonna,1.3,3.0,3.0,1
0,2021-22,2.0,0,Arsenal,0.0,0,0,0,1,,,14,0,3,0,,0.0,0.0,,0,Rob Holding,0.0,3.0,3.0,1
0,2021-22,2.0,0,Everton,20.6,1,0,10,1,,,165,0,16,90,,16.6,0.0,,2,Seamus Coleman,3.7,3.0,3.0,1
0,2021-22,2.0,0,Spurs,10.4,0,1,22,1,,,370,1,12,90,,25.3,2.0,,7,Sergio Reguilón,3.8,3.0,3.0,1
0,2021-22,2.0,0,Leicester,0.0,0,0,0,1,,,209,0,20,0,,0.0,0.0,,0,Timothy Castagne,0.0,3.0,3.0,1
0,2021-22,2.0,0,Crystal Palace,7.4,1,0,9,1,,,488,0,6,33,,0.3,2.0,,1,Joachim Andersen,1.0,3.0,3.0,1
0,2021-22,2.0,0,Wolves,0.0,0,0,0,1,,,446,0,9,0,,0.0,0.0,,0,Yerson Mosquera Valdelamar,0.0,3.0,3.0,1
0,2021-22,2.0,0,Crystal Palace,4.0,3,0,5,1,,,162,0,6,90,,1.9,0.0,,1,Tyrick Mitchell,0.6,3.0,3.0,1
0,2021-22,2.0,0,Chelsea,18.6,0,1,27,1,,,133,1,7,90,,1.3,0.0,,7,Andreas Christensen,2.0,3.0,3.0,1
0,2021-22,2.0,1,Man Utd,30.2,1,0,23,1,,,284,0,10,90,,13.4,0.0,,5,Victor Lindelöf,4.4,3.0,3.0,1
0,2021-22,2.0,0,Leicester,3.6,0,0,3,1,,,340,0,20,28,,0.1,0.0,,1,Jannik Vestergaard,0.4,3.0,3.0,1
0,2021-22,2.0,0,Newcastle,0.0,0,0,0,1,,,302,0,19,0,,0.0,0.0,,0,Javier Manquillo,0.0,3.0,3.0,1
0,2021-22,2.0,0,Southampton,7.6,3,0,7,1,,,460,0,8,82,,11.5,0.0,,1,Romain Perraud,1.9,3.0,3.0,1
0,2021-22,2.0,0,Spurs,0.0,0,0,0,1,,,364,0,12,0,,0.0,0.0,,0,Ben Davies,0.0,3.0,3.0,1
0,2021-22,2.0,0,Crystal Palace,0.0,0,0,0,1,,,151,0,6,0,,0.0,0.0,,0,Martin Kelly,0.0,3.0,3.0,1
0,2021-22,2.0,0,Brighton,0.0,0,0,0,1,,,68,0,5,0,,0.0,0.0,,0,Bernardo Fernandes Da Silva Junior,0.0,3.0,3.0,1
1,2021-22,2.0,0,Leeds,52.4,5,0,23,1,,,185,0,13,90,,4.8,13.0,,6,Luke Ayling,7.0,3.0,3.0,1
0,2021-22,2.0,0,Brentford,0.0,0,0,0,1,,,89,0,1,0,,0.0,0.0,,0,Mads Roerslev Rasmussen,0.0,3.0,3.0,1
0,2021-22,2.0,0,Leicester,0.0,0,0,0,1,,,201,0,20,0,,0.0,0.0,,0,Jonny Evans,0.0,3.0,3.0,1
0,2021-22,2.0,0,Spurs,0.0,0,0,0,1,,,374,0,12,0,,0.0,0.0,,0,Joe Rodon,0.0,3.0,3.0,1
0,2021-22,2.0,0,Burnley,0.0,0,0,0,1,,,100,0,4,0,,0.0,0.0,,0,Erik Pieters,0.0,3.0,3.0,1
0,2021-22,2.0,0,Everton,15.6,1,0,9,1,,,169,0,16,90,,10.9,20.0,,2,Michael Keane,4.7,3.0,3.0,1
0,2021-22,2.0,0,Watford,7.2,2,0,8,1,,,390,0,2,90,,0.3,0.0,,1,Adam Masina,0.8,3.0,3.0,1
0,2021-22,2.0,0,Spurs,0.0,0,0,0,1,,,368,0,12,0,,0.0,0.0,,0,Ryan Sessegnon,0.0,3.0,3.0,1
0,2021-22,2.0,0,Leicester,15.4,0,1,27,1,,,208,0,20,90,,0.8,0.0,,6,Daniel Amartey,1.6,3.0,3.0,1
0,2021-22,2.0,0,Chelsea,10.4,0,1,25,1,,,119,0,7,66,,8.6,6.0,,6,César Azpilicueta,2.5,3.0,3.0,1
0,2021-22,2.0,0,Brighton,0.0,0,0,0,1,,,58,0,5,0,,0.0,0.0,,0,Dan Burn,0.0,3.0,3.0,1
