season,round,player_id,team,opponent_team,element_type,minutes,goals_scored,assists,bps,influence,creativity,threat,ict_index,fdr_attack,fdr_defense,is_home,total_points_roll1,total_points_roll3,total_points_roll5,total_points_roll10,goals_scored_roll1,goals_scored_roll3,goals_scored_roll5,goals_scored_roll10,assists_roll1,assists_roll3,assists_roll5,assists_roll10,minutes_roll1,minutes_roll3,minutes_roll5,minutes_roll10,bps_roll1,bps_roll3,bps_roll5,bps_roll10,influence_roll1,influence_roll3,influence_roll5,influence_roll10,creativity_roll1,creativity_roll3,creativity_roll5,creativity_roll10,threat_roll1,threat_roll3,threat_roll5,threat_roll10,goals_scored_roll_team3,goals_scored_roll_team5,goals_scored_roll_team10,goals_conceded_roll_team3,goals_conceded_roll_team5,goals_conceded_roll_team10,target
2023-24,23,748,Man Utd,19,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4,0.3,0.0,0.4,0.4,0.0
2023-24,24,390,Man Utd,2,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8400000000000001,0.0,0.0,0.0,1.7200000000000002,0.0,0.0,0.0,1.3,0.3333333333333333,0.2,0.3,0.0,0.0,0.4,0.0
2023-24,24,399,Man Utd,2,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.2,0.0,0.0,0.2,0.0
2023-24,24,617,Man Utd,2,4.0,90,1,0,24,35.4,0.6,38.0,7.4,3.0,3.0,1,8.0,9.666666666666666,7.2,4.2,1.0,1.0,0.8,0.4,0.0,0.6666666666666666,0.4,0.2,87.0,87.33333333333333,70.0,64.2,32.0,34.666666666666664,27.4,15.1,34.8,47.53333333333333,35.64,19.380000000000003,1.8,12.133333333333333,10.16,9.540000000000001,29.0,36.666666666666664,26.6,18.8,0.0,0.2,0.2,0.0,0.0,0.2,6.0
2023-24,24,748,Man Utd,2,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4,0.3,0.3333333333333333,0.2,0.3,0.0
2023-24,25,390,Man Utd,12,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.52,0.0,0.0,0.0,1.61,0.0,0.0,0.0,1.3,0.3333333333333333,0.2,0.3,0.3333333333333333,0.2,0.3,0.0
2023-24,25,399,Man Utd,12,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.2,0.3333333333333333,0.2,0.1,0.0
2023-24,25,617,Man Utd,12,4.0,85,2,0,54,76.8,26.1,71.0,17.4,3.0,3.0,1,6.0,8.0,7.0,4.7,1.0,1.0,0.8,0.5,0.0,0.3333333333333333,0.4,0.2,90.0,87.33333333333333,70.4,70.3,24.0,30.0,25.6,17.1,35.4,41.666666666666664,35.6,22.699999999999996,0.6,8.399999999999999,7.400000000000001,8.57,38.0,41.0,29.6,22.4,0.0,0.2,0.2,0.0,0.2,0.1,13.0
2023-24,25,748,Man Utd,12,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6,0.4,0.3333333333333333,0.4,0.2,0.0
2023-24,26,390,Man Utd,10,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.52,0.0,0.0,0.0,1.61,0.0,0.0,0.0,1.3,0.6666666666666666,0.4,0.4,0.3333333333333333,0.2,0.2,0.0
2023-24,26,399,Man Utd,10,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4,0.3,0.3333333333333333,0.2,0.2,0.0
2023-24,26,617,Man Utd,10,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,13.0,9.0,9.6,5.8,2.0,1.3333333333333333,1.2,0.7,0.0,0.0,0.4,0.2,85.0,87.33333333333333,87.4,70.5,54.0,36.666666666666664,36.4,21.8,76.8,49.0,50.959999999999994,29.52,26.1,9.499999999999998,12.62,9.09,71.0,46.0,43.8,27.2,0.0,0.4,0.3,0.0,0.2,0.2,0.0
2023-24,26,748,Man Utd,10,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.0,0.2,0.2,0.0
2023-24,27,390,Man Utd,13,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.2,0.0
2023-24,27,399,Man Utd,13,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0
2023-24,27,617,Man Utd,13,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,6.333333333333333,7.4,5.8,0.0,1.0,1.0,0.7,0.0,0.0,0.2,0.2,0.0,58.333333333333336,69.4,67.1,0.0,26.0,28.8,21.7,0.0,37.4,40.36,29.18,0.0,8.899999999999999,10.26,7.9700000000000015,0.0,36.333333333333336,38.8,26.8,0.0,0.0,0.2,0.0,0.0,0.1,0.0
2023-24,27,748,Man Utd,13,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0
2023-24,28,390,Man Utd,9,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0
2023-24,28,399,Man Utd,9,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,28,617,Man Utd,9,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,4.333333333333333,5.4,5.6,0.0,0.6666666666666666,0.8,0.7,0.0,0.0,0.0,0.2,0.0,28.333333333333332,52.4,58.1,0.0,18.0,22.0,21.8,0.0,25.599999999999994,29.4,29.04,0.0,8.7,5.7,7.95,0.0,23.666666666666668,27.6,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,28,748,Man Utd,9,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,30,390,Man Utd,4,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,30,399,Man Utd,4,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,30,617,Man Utd,4,4.0,90,0,0,-3,10.6,11.2,21.0,4.3,3.0,3.0,1,0.0,0.0,3.8,5.5,0.0,0.0,0.6,0.7,0.0,0.0,0.0,0.2,0.0,0.0,35.0,52.5,0.0,0.0,15.6,21.5,0.0,0.0,22.439999999999998,29.04,0.0,0.0,5.34,7.75,0.0,0.0,21.8,24.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2023-24,30,748,Man Utd,4,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.1,0.0
2023-24,31,390,Man Utd,7,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.1,0.0
2023-24,31,399,Man Utd,7,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.1,0.0
2023-24,31,617,Man Utd,7,4.0,65,0,0,10,9.2,44.5,15.0,6.9,3.0,3.0,1,2.0,0.6666666666666666,3.0,5.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.2,90.0,30.0,35.0,52.7,-3.0,-1.0,10.2,17.9,10.6,3.533333333333333,17.479999999999997,26.540000000000003,11.2,3.733333333333332,7.459999999999999,7.43,21.0,7.0,18.4,24.0,0.0,0.0,0.0,0.0,0.2,0.1,2.0
2023-24,31,748,Man Utd,7,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6,0.3,0.0
2023-24,32,390,Man Utd,11,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4,0.3,0.0
2023-24,32,399,Man Utd,11,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4,0.3,0.0
2023-24,32,617,Man Utd,11,4.0,90,0,0,5,9.0,21.0,2.0,3.2,3.0,3.0,1,2.0,1.3333333333333333,0.8,5.2,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.2,65.0,51.666666666666664,31.0,59.2,10.0,2.3333333333333335,1.4,18.9,9.2,6.599999999999999,3.9599999999999995,27.46,44.5,18.566666666666666,11.139999999999999,11.879999999999999,15.0,12.0,7.2,25.5,0.0,0.0,0.0,0.0,0.4,0.3,2.0
2023-24,32,748,Man Utd,11,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.8,0.5,0.0
2023-24,33,390,Man Utd,3,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4,0.5,0.0
2023-24,33,399,Man Utd,3,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4,0.4,0.0
2023-24,33,617,Man Utd,3,4.0,90,0,0,3,2.0,5.5,10.0,1.8,3.0,3.0,1,2.0,2.0,1.2,4.3,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.1,90.0,81.66666666666667,49.0,59.2,5.0,4.0,2.4,15.6,9.0,9.6,5.76,23.060000000000002,21.0,25.566666666666663,15.339999999999998,12.8,2.0,12.666666666666666,7.6,23.2,0.0,0.0,0.0,0.0,0.4,0.4,2.0
2023-24,33,748,Man Utd,3,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.8,0.6,0.0
2023-24,33,850,Man Utd,3,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.6666666666666666,0.4,0.6,0.0
2023-24,34,390,Man Utd,17,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4,0.4,0.0
2023-24,34,399,Man Utd,17,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0
2023-24,34,617,Man Utd,17,4.0,90,1,0,30,36.2,12.5,56.0,10.5,3.0,3.0,1,2.0,2.0,1.6,3.5,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,90.0,81.66666666666667,67.0,59.7,3.0,6.0,3.0,12.5,2.0,6.733333333333332,6.159999999999999,17.78,5.5,23.666666666666668,16.439999999999998,11.069999999999999,10.0,9.0,9.6,18.6,0.0,0.0,0.0,0.0,0.4,0.4,7.0
2023-24,34,748,Man Utd,17,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.1,0.6666666666666666,0.4,0.6,0.0
2023-24,34,850,Man Utd,17,4.0,1,0,0,1,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.1,0.6666666666666666,0.4,0.4,1.0
2023-24,35,390,Man Utd,6,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.1,0.6666666666666666,0.4,0.4,0.0
2023-24,35,399,Man Utd,6,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.4,0.4,0.0
2023-24,35,617,Man Utd,6,4.0,64,0,0,7,3.0,10.1,6.0,1.9,3.0,3.0,1,7.0,3.6666666666666665,3.0,3.4,1.0,0.3333333333333333,0.2,0.4,0.0,0.0,0.0,0.0,90.0,90.0,85.0,60.0,30.0,12.666666666666666,9.0,12.3,36.2,15.733333333333334,13.4,17.919999999999998,12.5,12.999999999999998,18.939999999999998,12.139999999999999,56.0,22.666666666666668,20.8,21.3,0.0,0.2,0.1,0.0,0.4,0.4,2.0
2023-24,35,748,Man Utd,6,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0
2023-24,35,850,Man Utd,6,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0
2023-24,36,390,Man Utd,8,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0
2023-24,36,399,Man Utd,8,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0
2023-24,36,617,Man Utd,8,4.0,79,0,0,2,0.0,0.8,8.0,0.6,3.0,3.0,1,2.0,3.6666666666666665,3.0,3.0,0.0,0.3333333333333333,0.2,0.3,0.0,0.0,0.0,0.0,64.0,81.33333333333333,79.8,57.4,7.0,13.333333333333334,11.0,10.6,3.0,13.733333333333334,11.879999999999999,14.680000000000001,10.1,9.366666666666665,18.72,13.09,6.0,24.0,17.8,18.1,0.0,0.0,0.1,0.0,0.0,0.2,2.0
2023-24,36,748,Man Utd,8,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.8,0.4,0.0
2023-24,36,850,Man Utd,8,4.0,10,0,0,2,2.0,0.0,0.0,0.2,3.0,3.0,1,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.8,0.4,1.0
2023-24,37,390,Man Utd,1,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.8,0.4,0.0
2023-24,37,390,Man Utd,15,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4,0.0
2023-24,37,399,Man Utd,1,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4,0.0
2023-24,37,399,Man Utd,15,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0
2023-24,37,617,Man Utd,1,4.0,87,0,0,1,0.0,13.4,3.0,1.5,3.0,3.0,1,2.0,3.6666666666666665,3.0,1.9,0.0,0.3333333333333333,0.2,0.1,0.0,0.0,0.0,0.0,79.0,77.66666666666667,82.6,56.8,2.0,13.0,9.4,5.4,0.0,13.066666666666668,10.040000000000001,7.0,0.8,7.799999999999997,9.979999999999999,10.56,8.0,23.333333333333332,16.4,11.8,0.0,0.0,0.0,0.0,0.0,0.4,2.0
2023-24,37,617,Man Utd,15,4.0,8,1,0,29,32.0,0.0,19.0,5.1,3.0,3.0,1,2.0,2.0,3.0,2.1,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,87.0,76.66666666666667,82.0,65.5,1.0,3.3333333333333335,8.6,5.5,0.0,1.0,8.24,7.0,13.4,8.099999999999998,8.459999999999999,11.899999999999999,3.0,5.666666666666667,16.6,12.1,0.0,0.0,0.0,0.3333333333333333,0.2,0.5,6.0
2023-24,37,748,Man Utd,1,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.1,0.6666666666666666,0.4,0.6,0.0
2023-24,37,748,Man Utd,15,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.1,0.6666666666666666,0.4,0.6,0.0
